CrashId,Latitude,Longitude,Date Of Crash,Crash Severity,Most Severe Injury,Route Class,Route Class Text Format,Roadway Name,corridor,corridor-section
604254,41.730135,-72.722053,2019-10-20,O,O,3,State,529-E,New Britain Ave,New Britain east
627152,41.796924,-72.747677,2019-10-21,A,C,3,State,218-E,,
606576,41.724112,-72.760242,2019-10-23,A,C,3,State,71-S,New Britain Ave,New Britain west
605673,41.79192,-72.74607,2019-10-24,O,O,3,State,218-E,,
608971,41.732619,-72.734355,2019-10-27,O,O,3,State,173-N,New Britain Ave,New Britain middle
609094,41.753854,-72.768904,2019-10-27,A,B,3,State,4-E,,
609095,41.727056,-72.757303,2019-10-27,A,B,3,State,71-S,New Britain Ave,New Britain west
605681,41.730041,-72.723029,2019-10-28,O,O,3,State,529-E,New Britain Ave,New Britain east
606889,41.728947,-72.75429,2019-10-29,O,O,3,State,71-S,New Britain Ave,New Britain west
606890,41.798613,-72.726812,2019-10-29,A,C,3,State,185-E,,
628048,41.729816,-72.752064,2019-10-29,A,C,3,State,71-S,New Britain Ave,New Britain west
609101,41.731041,-72.727704,2019-10-30,O,O,3,State,529-E,New Britain Ave,New Britain east
609103,41.729808,-72.752072,2019-10-31,O,O,3,State,71-S,New Britain Ave,New Britain west
610660,41.752966,-72.771071,2019-10-31,O,O,3,State,4-E,,
609148,41.789676,-72.747228,2019-11-02,O,O,3,State,218-E,,
609735,41.73455,-72.742992,2019-11-03,A,B,3,State,173-N,,
609529,41.732608,-72.731523,2019-11-05,O,O,3,State,173-N,New Britain Ave,New Britain east
609719,41.730226,-72.721474,2019-11-05,A,B,3,State,529-E,New Britain Ave,New Britain east
610720,41.726252,-72.75962,2019-11-07,O,O,3,State,71-S,New Britain Ave,New Britain west
612084,41.730802,-72.726967,2019-11-08,A,B,3,State,529-E,New Britain Ave,New Britain east
612303,41.726322,-72.759831,2019-11-08,O,O,3,State,71-S,New Britain Ave,New Britain west
614014,41.732593,-72.731514,2019-11-08,A,B,3,State,173-N,New Britain Ave,New Britain east
619748,41.73084,-72.71753,2019-11-08,A,B,3,State,529-E,New Britain Ave,New Britain east
612305,41.725552,-72.760121,2019-11-09,O,O,3,State,71-S,New Britain Ave,New Britain west
614016,41.72718,-72.75734,2019-11-09,O,O,3,State,71-S,New Britain Ave,New Britain west
625179,41.731128,-72.71597,2019-11-11,A,C,3,State,529-E,New Britain Ave,New Britain east
614855,41.72702,-72.757555,2019-11-12,A,C,3,State,71-N,New Britain Ave,New Britain west
614937,41.79098,-72.746775,2019-11-13,A,C,3,State,218-E,,
615168,41.731597,-72.744142,2019-11-16,O,O,3,State,71-N,New Britain Ave,New Britain middle
615169,41.720842,-72.761359,2019-11-16,O,O,3,State,71-N,New Britain Ave,New Britain west
615170,41.732578,-72.734601,2019-11-16,A,B,3,State,173-N,New Britain Ave,New Britain middle
614177,41.720527,-72.761541,2019-11-17,A,B,3,State,71-S,New Britain Ave,New Britain west
621617,41.729549,-72.731921,2019-11-17,O,O,3,State,173-N,,
615175,41.73167,-72.74337,2019-11-19,A,C,3,State,173-N,New Britain Ave,New Britain middle
625181,41.729905,-72.724909,2019-11-20,O,O,3,State,529-E,New Britain Ave,New Britain east
617894,41.732296,-72.73728,2019-11-21,A,B,3,State,173-N,New Britain Ave,New Britain middle
621621,41.73001,-72.72342,2019-11-21,A,B,3,State,529-E,New Britain Ave,New Britain east
621622,41.729954,-72.72386,2019-11-21,A,B,3,State,529-E,New Britain Ave,New Britain east
619372,41.727258,-72.75746,2019-11-22,A,C,3,State,535-S,New Britain Ave,New Britain west
622586,41.79712,-72.74728,2019-11-22,O,O,3,State,218-E,,
625182,41.792694,-72.746509,2019-11-22,O,O,3,State,218-E,,
619053,41.754137,-72.737218,2019-11-23,O,O,3,State,501-S,,
619374,41.731935,-72.740534,2019-11-23,O,O,3,State,173-N,New Britain Ave,New Britain middle
620171,41.72718,-72.75734,2019-11-26,A,C,3,State,71-S,New Britain Ave,New Britain west
619328,41.730311,-72.725845,2019-11-28,O,O,3,State,529-E,New Britain Ave,New Britain east
620641,41.753915,-72.736771,2019-11-29,O,O,3,State,501-S,,
619332,41.79819,-72.72211,2019-12-01,A,B,3,State,189-N,,
623577,41.80074,-72.73382,2019-12-02,A,C,3,State,185-E,,
623600,41.73167,-72.74337,2019-12-02,O,O,3,State,173-N,New Britain Ave,New Britain middle
625185,41.799773,-72.723916,2019-12-02,O,O,3,State,189-N,,
623601,41.73216,-72.73049,2019-12-03,O,O,3,State,529-E,New Britain Ave,New Britain east
620843,41.726355,-72.759445,2019-12-04,O,O,3,State,71-S,New Britain Ave,New Britain west
621627,41.73265,-72.734085,2019-12-04,A,C,3,State,173-N,New Britain Ave,New Britain middle
625186,41.73167,-72.74337,2019-12-06,A,C,3,State,173-N,New Britain Ave,New Britain middle
625360,41.732468,-72.735678,2019-12-07,O,O,3,State,173-N,New Britain Ave,New Britain middle
625189,41.72008,-72.76169,2019-12-08,A,B,3,State,71-S,New Britain Ave,New Britain west
625194,41.732932,-72.743292,2019-12-09,O,O,3,State,173-N,,
627153,41.73256,-72.73528,2019-12-09,O,O,3,State,173-N,New Britain Ave,New Britain middle
625196,41.7317,-72.72933,2019-12-10,O,O,3,State,529-E,New Britain Ave,New Britain east
625199,41.731611,-72.744171,2019-12-10,O,O,3,State,71-N,New Britain Ave,New Britain middle
625201,41.731361,-72.715018,2019-12-10,O,O,3,State,529-E,New Britain Ave,New Britain east
625207,41.731163,-72.728048,2019-12-11,O,O,3,State,529-E,New Britain Ave,New Britain east
625361,41.73249,-72.73133,2019-12-11,O,O,3,State,173-N,New Britain Ave,New Britain east
625996,41.723752,-72.760308,2019-12-11,O,O,3,State,71-S,New Britain Ave,New Britain west
627123,41.73042,-72.720055,2019-12-11,A,B,3,State,529-E,New Britain Ave,New Britain east
628477,41.80071,-72.74975,2019-12-11,O,O,3,State,218-E,,
624822,41.720702,-72.76142,2019-12-12,O,O,3,State,71-S,New Britain Ave,New Britain west
625547,41.8030129,-72.74122723,2019-12-12,O,O,3,State,185-E,,
625917,41.733782,-72.743283,2019-12-12,O,O,3,State,173-S,,
627072,41.799779,-72.723967,2019-12-12,A,B,3,State,189-N,,
628080,41.794104,-72.746893,2019-12-12,O,O,3,State,218-E,,
625548,41.802069,-72.750326,2019-12-13,A,C,3,State,218-E,,
630508,41.730926,-72.716458,2019-12-13,O,O,3,State,529-E,New Britain Ave,New Britain east
630509,41.72499734,-72.75966679,2019-12-14,A,B,3,State,71-N,New Britain Ave,New Britain west
626335,41.73167,-72.74337,2019-12-16,A,C,3,State,173-N,New Britain Ave,New Britain middle
626336,41.7262,-72.75951,2019-12-16,O,O,3,State,71-S,New Britain Ave,New Britain west
626389,41.730408,-72.719543,2019-12-16,A,C,3,State,529-E,New Britain Ave,New Britain east
628081,41.73154,-72.71593,2019-12-16,A,C,3,State,529-E,,
627222,41.72193,-72.760937,2019-12-17,O,O,3,State,71-S,New Britain Ave,New Britain west
627073,41.748131,-72.778029,2019-12-18,O,O,3,State,4-E,,
627089,41.801569,-72.725204,2019-12-18,O,O,3,State,189-N,,
628096,41.73216,-72.73867,2019-12-20,O,O,3,State,173-N,New Britain Ave,New Britain middle
635976,41.73216,-72.73049,2019-12-20,O,O,3,State,529-E,New Britain Ave,New Britain east
633344,41.793882,-72.71665,2019-12-21,O,O,3,State,189-N,,
628145,41.727381,-72.757547,2019-12-22,O,O,3,State,535-S,New Britain Ave,New Britain west
630513,41.732814,-72.732919,2019-12-23,A,C,3,State,173-N,New Britain Ave,New Britain middle
630310,41.71872336,-72.76205358,2019-12-24,O,O,3,State,71-N,New Britain Ave,New Britain west
632333,41.747767,-72.778608,2019-12-24,A,C,3,State,4-E,,
632991,41.720628,-72.761278,2019-12-26,A,B,3,State,71-N,New Britain Ave,New Britain west
636088,41.731792,-72.729694,2019-12-27,O,O,3,State,529-E,New Britain Ave,New Britain east
633891,41.732744,-72.731403,2019-12-30,O,O,3,State,173-N,New Britain Ave,New Britain east
633892,41.723856,-72.760303,2019-12-30,O,O,3,State,71-S,New Britain Ave,New Britain west
641765,41.800462,-72.732761,2019-12-30,O,O,3,State,185-E,,
633150,41.73079,-72.74793,2019-12-31,A,C,3,State,71-N,New Britain Ave,New Britain middle
634044,41.72029891,-72.76160832,2020-01-04,O,O,3,State,71-S,New Britain Ave,New Britain west
634047,41.727745,-72.757611,2020-01-05,O,O,3,State,535-N,,
634525,41.796931,-72.721362,2020-01-06,O,O,3,State,189-N,,
634526,41.72991,-72.751611,2020-01-06,O,O,3,State,71-S,New Britain Ave,New Britain west
635850,41.731938,-72.74071,2020-01-08,O,O,3,State,173-N,New Britain Ave,New Britain middle
637110,41.805667,-72.750654,2020-01-08,O,O,3,State,218-E,,
637111,41.732092,-72.730363,2020-01-08,O,O,3,State,173-N,New Britain Ave,New Britain east
641766,41.725341,-72.734384,2020-01-10,O,O,3,State,173-N,,
637283,41.797521,-72.747847,2020-01-11,O,O,3,State,218-E,,
637284,41.730813,-72.726931,2020-01-12,A,B,3,State,529-E,New Britain Ave,New Britain east
641591,41.730704,-72.72683,2020-01-12,O,O,3,State,529-E,New Britain Ave,New Britain east
638460,41.795918,-72.719661,2020-01-14,O,O,3,State,189-N,,
640344,41.732778,-72.731427,2020-01-18,O,O,3,State,173-N,New Britain Ave,New Britain east
643275,41.732098,-72.730525,2020-01-18,O,O,3,State,529-E,New Britain Ave,New Britain east
643314,41.73646,-72.74309,2020-01-18,O,O,3,State,173-N,,
644788,41.747613,-72.778798,2020-01-18,A,C,3,State,4-E,,
642229,41.73075,-72.726988,2020-01-23,O,O,3,State,529-E,New Britain Ave,New Britain east
642233,41.731786,-72.742586,2020-01-23,O,O,3,State,173-N,New Britain Ave,New Britain middle
644792,41.789355,-72.747347,2020-01-27,O,O,3,State,218-E,,
646869,41.731472,-72.728585,2020-01-30,O,O,3,State,529-E,New Britain Ave,New Britain east
645458,41.800464,-72.749615,2020-01-31,O,O,3,State,218-E,,
646914,41.7325,-72.74334,2020-02-01,O,O,3,State,173-N,,
647915,41.727258,-72.757455,2020-02-01,A,C,3,State,71-S,New Britain Ave,New Britain west
648869,41.72992,-72.723452,2020-02-03,O,O,3,State,529-E,New Britain Ave,New Britain east
647219,41.727276,-72.75749,2020-02-05,O,O,3,State,71-S,New Britain Ave,New Britain west
647871,41.800728,-72.749787,2020-02-06,A,C,3,State,218-E,,
655725,41.7262,-72.75951,2020-02-08,O,O,3,State,71-S,New Britain Ave,New Britain west
649742,41.787975,-72.747864,2020-02-11,O,O,3,State,218-E,,
655948,41.787616,-72.747922,2020-02-11,O,O,3,State,218-E,,
655235,41.729948,-72.723871,2020-02-15,A,C,3,State,529-E,New Britain Ave,New Britain east
660188,41.73167,-72.74337,2020-02-15,A,B,3,State,173-N,New Britain Ave,New Britain middle
655270,41.731456,-72.744984,2020-02-17,O,O,3,State,71-N,New Britain Ave,New Britain middle
657076,41.78576,-72.74701,2020-02-18,O,O,3,State,218-E,,
657153,41.73216,-72.73867,2020-02-18,O,O,3,State,173-N,New Britain Ave,New Britain middle
655320,41.731025,-72.716542,2020-02-20,O,O,3,State,529-E,New Britain Ave,New Britain east
657103,41.735983,-72.743039,2020-02-20,O,O,3,State,173-S,,
660550,41.73036927,-72.72614975,2020-02-21,O,O,3,State,529-E,New Britain Ave,New Britain east
660551,41.794575,-72.74702,2020-02-28,O,O,3,State,218-E,,
660568,41.732649,-72.734794,2020-02-29,O,O,3,State,173-N,New Britain Ave,New Britain middle
662460,41.72718,-72.75734,2020-03-03,O,O,3,State,71-S,New Britain Ave,New Britain west
662501,41.732728,-72.732214,2020-03-03,O,O,3,State,173-N,New Britain Ave,New Britain middle
664432,41.786697,-72.747826,2020-03-05,O,O,3,State,218-E,,
666030,41.732844,-72.732615,2020-03-08,O,O,3,State,173-N,New Britain Ave,New Britain middle
665035,41.72394,-72.76037,2020-03-09,A,C,3,State,71-S,New Britain Ave,New Britain west
665366,41.797286,-72.72157,2020-03-12,O,O,3,State,189-N,,
665679,41.78777,-72.7479,2020-03-12,O,O,3,State,218-E,,
665370,41.732501,-72.743254,2020-03-13,A,C,3,State,173-N,,
667507,41.735647,-72.742901,2020-03-17,O,O,3,State,173-N,,
668253,41.7262,-72.75951,2020-03-17,O,O,3,State,71-S,New Britain Ave,New Britain west
772309,41.73033,-72.72019,2020-03-17,O,O,3,State,529-E,New Britain Ave,New Britain east
668274,41.731551,-72.73093,2020-03-21,O,O,3,State,173-N,,
674509,41.74814753,-72.77851147,2020-03-21,O,O,3,State,4-E,,
671063,41.73024,-72.72564,2020-03-30,O,O,3,State,529-E,New Britain Ave,New Britain east
671849,41.73086,-72.71864,2020-04-06,O,O,3,State,529-E,,
674078,41.732836,-72.732829,2020-04-14,O,O,3,State,173-N,New Britain Ave,New Britain middle
674164,41.73066,-72.74844,2020-04-14,A,B,3,State,71-N,New Britain Ave,New Britain middle
674511,41.752054,-72.772193,2020-04-14,O,O,3,State,4-E,,
674512,41.733248,-72.743312,2020-04-15,A,C,3,State,173-N,,
674513,41.726353,-72.759763,2020-04-16,O,O,3,State,71-S,New Britain Ave,New Britain west
674796,41.727381,-72.757199,2020-04-18,A,C,3,State,535-N,New Britain Ave,New Britain west
674946,41.73548,-72.74297,2020-04-18,O,O,3,State,173-N,,
675071,41.732654,-72.731754,2020-04-22,O,O,3,State,173-N,New Britain Ave,New Britain middle
677182,41.731135,-72.716362,2020-04-24,A,C,3,State,529-E,New Britain Ave,New Britain east
678349,41.73216,-72.73867,2020-05-02,A,C,3,State,173-N,New Britain Ave,New Britain middle
678716,41.73279,-72.733025,2020-05-06,A,C,3,State,173-N,New Britain Ave,New Britain middle
678733,41.727739,-72.756236,2020-05-06,O,O,3,State,71-N,New Britain Ave,New Britain west
678255,41.7326,-72.74345,2020-05-07,O,O,3,State,173-N,,
684291,41.73002,-72.72302,2020-05-07,A,B,3,State,529-E,New Britain Ave,New Britain east
681452,41.731575,-72.744502,2020-05-18,A,B,3,State,71-N,New Britain Ave,New Britain middle
681454,41.723932,-72.735016,2020-05-20,O,O,3,State,173-N,,
684292,41.73167,-72.74337,2020-05-20,O,O,3,State,173-N,New Britain Ave,New Britain middle
684295,41.731759,-72.730623,2020-05-22,A,C,3,State,173-N,,
684296,41.805074,-72.750801,2020-05-23,O,O,3,State,218-E,,
684243,41.722468,-72.76052,2020-05-26,O,O,3,State,71-N,New Britain Ave,New Britain west
688774,41.80461,-72.72786,2020-05-29,A,C,3,State,189-N,,
692180,41.732733,-72.733832,2020-06-01,O,O,3,State,173-N,New Britain Ave,New Britain middle
685404,41.732612,-72.731518,2020-06-03,O,O,3,State,173-N,New Britain Ave,New Britain east
685812,41.72994,-72.73172,2020-06-03,O,O,3,State,173-N,,
685813,41.726367,-72.758937,2020-06-03,O,O,3,State,71-N,New Britain Ave,New Britain west
689196,41.73646,-72.74309,2020-06-10,A,C,3,State,173-S,,
689659,41.72718,-72.75734,2020-06-10,O,O,3,State,71-S,New Britain Ave,New Britain west
689628,41.73167,-72.74337,2020-06-16,O,O,3,State,173-N,New Britain Ave,New Britain middle
692183,41.732828,-72.732727,2020-06-18,O,O,3,State,173-N,New Britain Ave,New Britain middle
692249,41.80173,-72.725435,2020-06-19,O,O,3,State,189-N,,
694816,41.73167,-72.74337,2020-06-19,O,O,3,State,173-N,New Britain Ave,New Britain middle
693399,41.72706989,-72.75739998,2020-06-22,O,O,3,State,71-S,New Britain Ave,New Britain west
693548,41.730412,-72.719671,2020-06-22,O,O,3,State,529-E,New Britain Ave,New Britain east
693818,41.726537,-72.733606,2020-06-26,A,B,3,State,173-N,,
698902,41.795562,-72.719075,2020-06-26,O,O,3,State,189-N,,
693821,41.73289,-72.734121,2020-06-29,O,O,3,State,173-N,New Britain Ave,New Britain middle
694302,41.73241,-72.73654,2020-06-30,A,C,3,State,173-N,New Britain Ave,New Britain middle
699492,41.730107,-72.722413,2020-07-07,O,O,3,State,529-E,New Britain Ave,New Britain east
702994,41.78777,-72.7479,2020-07-11,O,O,3,State,218-E,,
699872,41.725068,-72.734353,2020-07-13,O,O,3,State,173-N,,
699919,41.7331,-72.743291,2020-07-16,A,C,3,State,173-N,,
701464,41.72394,-72.76037,2020-07-17,O,,3,State,71-S,New Britain Ave,New Britain west
701479,41.725657,-72.734112,2020-07-20,O,O,3,State,173-N,,
702935,41.73216,-72.73049,2020-07-22,A,C,3,State,529-E,New Britain Ave,New Britain east
707663,41.723174,-72.735461,2020-07-22,O,O,3,State,173-N,,
707515,41.73084,-72.71753,2020-07-24,A,B,3,State,529-E,New Britain Ave,New Britain east
702977,41.73167,-72.74337,2020-07-25,O,O,3,State,173-N,New Britain Ave,New Britain middle
703206,41.73104,-72.72744,2020-07-25,O,O,3,State,529-E,New Britain Ave,New Britain east
707842,41.72296,-72.761366,2020-07-28,O,O,3,State,71-S,,
708505,41.730526,-72.718776,2020-07-31,O,O,3,State,529-E,New Britain Ave,New Britain east
707519,41.730997,-72.71672,2020-08-03,O,O,3,State,529-E,New Britain Ave,New Britain east
708506,41.731522,-72.74441,2020-08-04,A,C,3,State,71-N,New Britain Ave,New Britain middle
708892,41.80104,-72.73481,2020-08-04,A,B,3,State,185-E,,
708743,41.72698,-72.75793,2020-08-05,O,O,3,State,71-S,New Britain Ave,New Britain west
712781,41.729277,-72.753687,2020-08-07,A,B,3,State,71-S,New Britain Ave,New Britain west
708587,41.732074,-72.730455,2020-08-08,A,B,3,State,529-E,New Britain Ave,New Britain east
707708,41.732846,-72.7325,2020-08-09,O,O,3,State,173-N,New Britain Ave,New Britain middle
708748,41.73084,-72.71753,2020-08-12,A,B,3,State,529-E,New Britain Ave,New Britain east
708749,41.731618,-72.743824,2020-08-12,A,B,3,State,71-N,New Britain Ave,New Britain middle
709016,41.731526,-72.743314,2020-08-12,O,O,3,State,173-N,New Britain Ave,New Britain middle
712211,41.731713,-72.743101,2020-08-14,A,B,3,State,173-N,New Britain Ave,New Britain middle
712229,41.7325,-72.73578,2020-08-14,A,B,3,State,173-N,New Britain Ave,New Britain middle
714614,41.730709,-72.71816,2020-08-14,O,O,3,State,529-E,New Britain Ave,New Britain east
714737,41.732631,-72.734493,2020-08-14,O,O,3,State,173-N,New Britain Ave,New Britain middle
717533,41.73047,-72.719319,2020-08-16,A,B,3,State,529-E,New Britain Ave,New Britain east
714616,41.72718,-72.75734,2020-08-18,A,C,3,State,71-S,New Britain Ave,New Britain west
713001,41.728276,-72.75558,2020-08-22,O,O,3,State,71-S,New Britain Ave,New Britain west
718627,41.726377,-72.759044,2020-08-22,O,O,3,State,71-N,New Britain Ave,New Britain west
718629,41.73066,-72.74844,2020-08-26,A,C,3,State,71-N,New Britain Ave,New Britain middle
719433,41.730095,-72.725196,2020-08-29,A,C,3,State,529-E,New Britain Ave,New Britain east
719788,41.72718,-72.75734,2020-09-04,O,O,3,State,535-S,New Britain Ave,New Britain west
719434,41.790528,-72.746925,2020-09-09,A,C,3,State,218-E,,
723675,41.730898,-72.717495,2020-09-11,O,O,3,State,529-E,New Britain Ave,New Britain east
722038,41.726283,-72.759215,2020-09-13,O,O,3,State,71-N,New Britain Ave,New Britain west
723677,41.731695,-72.743405,2020-09-16,O,O,3,State,173-N,New Britain Ave,New Britain middle
723678,41.735763,-72.743032,2020-09-16,O,O,3,State,173-S,,
723874,41.730007,-72.723617,2020-09-16,O,O,3,State,529-E,New Britain Ave,New Britain east
723833,41.73138369,-72.71498066,2020-09-18,O,O,3,State,529-E,New Britain Ave,New Britain east
724031,41.732327,-72.730733,2020-09-22,A,B,3,State,173-N,New Britain Ave,New Britain east
725365,41.731279,-72.728305,2020-09-22,O,O,3,State,529-E,New Britain Ave,New Britain east
724429,41.727372,-72.757565,2020-09-23,O,O,3,State,71-S,New Britain Ave,New Britain west
727280,41.730887,-72.727412,2020-09-23,A,C,3,State,529-E,New Britain Ave,New Britain east
724964,41.730811,-72.726911,2020-09-26,O,O,3,State,529-E,New Britain Ave,New Britain east
727314,41.787778,-72.747924,2020-09-28,O,O,3,State,218-E,,
729718,41.732806,-72.732318,2020-10-02,O,O,3,State,173-N,New Britain Ave,New Britain middle
768772,41.73188383,-72.73061025,2020-10-03,O,O,3,State,173-N,,
729102,41.798849,-72.723005,2020-10-06,O,O,3,State,189-N,,
729181,41.74701882,-72.77968969,2020-10-06,A,C,3,State,4-E,,
731075,41.73167,-72.74337,2020-10-08,A,B,3,State,173-N,New Britain Ave,New Britain middle
730157,41.732738,-72.731411,2020-10-09,O,O,3,State,173-N,New Britain Ave,New Britain east
734001,41.732288,-72.743333,2020-10-10,O,O,3,State,173-N,,
734888,41.73167,-72.74337,2020-10-12,O,O,3,State,173-N,New Britain Ave,New Britain middle
730828,41.790672,-72.746864,2020-10-13,A,B,3,State,218-E,,
731520,41.798776,-72.74856,2020-10-13,A,C,3,State,218-E,,
768992,41.793657,-72.716471,2020-10-15,O,O,3,State,189-N,,
734944,41.80071,-72.74975,2020-10-17,O,O,3,State,218-E,,
737791,41.73646,-72.74309,2020-10-19,O,O,3,State,173-N,,
737907,41.732912,-72.743268,2020-10-19,O,O,3,State,173-N,,
738068,41.73116,-72.716363,2020-10-23,O,O,3,State,529-E,New Britain Ave,New Britain east
738084,41.726084,-72.759737,2020-10-23,O,O,3,State,71-S,New Britain Ave,New Britain west
758141,41.725987,-72.75918,2020-10-23,O,O,3,State,71-N,New Britain Ave,New Britain west
758424,41.734699,-72.743195,2020-10-26,A,B,3,State,173-N,,
758427,41.805682,-72.750923,2020-10-28,O,O,3,State,218-W,,
759428,41.805705,-72.750925,2020-10-28,A,C,3,State,218-W,,
758560,41.73116,-72.716,2020-10-30,O,O,3,State,529-E,New Britain Ave,New Britain east
737886,41.729898,-72.724235,2020-10-31,A,C,3,State,529-E,New Britain Ave,New Britain east
758431,41.72522,-72.75981,2020-10-31,A,C,3,State,71-N,New Britain Ave,New Britain west
762116,41.732571,-72.735317,2020-11-02,O,O,3,State,173-N,New Britain Ave,New Britain middle
758913,41.71888513,-72.76218648,2020-11-05,O,O,3,State,71-S,New Britain Ave,New Britain west
775728,41.75341,-72.736516,2020-11-05,A,B,3,State,501-N,,
759753,41.787582,-72.747927,2020-11-06,O,O,3,State,218-E,,
753264,41.727278,-72.757477,2020-11-07,O,O,3,State,71-S,New Britain Ave,New Britain west
757681,41.730792,-72.717514,2020-11-08,O,O,3,State,529-E,New Britain Ave,New Britain east
762120,41.729652,-72.731846,2020-11-08,A,C,3,State,173-N,,
758465,41.720993,-72.761306,2020-11-09,O,O,3,State,71-S,New Britain Ave,New Britain west
758482,41.729332,-72.753411,2020-11-10,A,B,3,State,71-S,New Britain Ave,New Britain west
761786,41.732732,-72.733891,2020-11-11,O,O,3,State,173-N,New Britain Ave,New Britain middle
762122,41.731379,-72.73093,2020-11-12,O,O,3,State,173-N,,
762131,41.79066,-72.74689,2020-11-13,A,B,3,State,218-E,,
761991,41.731765,-72.743383,2020-11-17,O,O,3,State,173-N,New Britain Ave,New Britain middle
762146,41.800509,-72.749611,2020-11-17,O,O,3,State,218-E,,
770440,41.732833,-72.732121,2020-11-18,O,O,3,State,173-N,New Britain Ave,New Britain middle
763062,41.754039,-72.736811,2020-11-20,A,B,3,State,501-S,,
761832,41.805415,-72.728579,2020-11-25,A,B,3,State,189-N,,
762151,41.732362,-72.743373,2020-11-25,O,O,3,State,173-N,,
773318,41.73256,-72.73528,2020-11-25,O,O,3,State,173-N,New Britain Ave,New Britain middle
762716,41.786549,-72.747617,2020-11-29,O,O,3,State,218-E,,
763522,41.72983,-72.752077,2020-11-29,A,B,3,State,71-S,New Britain Ave,New Britain west
764146,41.79772247,-72.74797035,2020-12-03,O,O,3,State,218-E,,
764147,41.78771,-72.74793,2020-12-03,O,O,3,State,218-E,,
767157,41.786698,-72.74788,2020-12-05,O,O,3,State,218-E,,
773233,41.731558,-72.730792,2020-12-07,O,O,3,State,173-N,,
774142,41.798992,-72.723212,2020-12-10,O,O,3,State,189-N,,
770186,41.72718,-72.75734,2020-12-12,O,O,3,State,71-S,New Britain Ave,New Britain west
770173,41.78968,-72.74722,2020-12-14,O,O,3,State,218-E,,
774476,41.73167,-72.74337,2020-12-19,A,B,3,State,173-N,New Britain Ave,New Britain middle
775328,41.731345,-72.730925,2020-12-22,O,O,3,State,173-N,,
775329,41.7207,-72.76131,2020-12-23,O,O,3,State,71-N,New Britain Ave,New Britain west
775330,41.7207,-72.76131,2020-12-23,O,O,3,State,71-N,New Britain Ave,New Britain west
776192,41.73123,-72.72814,2020-12-25,O,O,3,State,529-E,New Britain Ave,New Britain east
776210,41.73116,-72.716,2020-12-25,O,O,3,State,529-E,New Britain Ave,New Britain east
775530,41.727303,-72.757327,2020-12-26,O,O,3,State,535-N,New Britain Ave,New Britain west
776195,41.794195,-72.716951,2020-12-30,O,O,3,State,189-N,,
776437,41.73216,-72.73049,2020-12-30,A,C,3,State,529-E,New Britain Ave,New Britain east
776421,41.73001,-72.72342,2020-12-31,O,O,3,State,529-E,New Britain Ave,New Britain east
779013,41.75391,-72.736957,2021-01-04,O,O,3,State,501-S,,
779855,41.72718,-72.75734,2021-01-09,O,O,3,State,71-S,New Britain Ave,New Britain west
779871,41.730405,-72.719646,2021-01-11,O,O,3,State,529-E,New Britain Ave,New Britain east
779819,41.73607,-72.742931,2021-01-12,O,O,3,State,173-N,,
789958,41.731064,-72.716478,2021-01-12,O,O,3,State,529-E,New Britain Ave,New Britain east
783092,41.732361,-72.73669,2021-01-16,O,O,3,State,173-N,New Britain Ave,New Britain middle
781504,41.730209,-72.731601,2021-01-17,O,O,3,State,173-N,,
781684,41.731046,-72.716507,2021-01-19,O,O,3,State,529-E,New Britain Ave,New Britain east
781662,41.73548,-72.74297,2021-01-20,O,O,3,State,173-N,,
781959,41.805704,-72.728707,2021-01-21,O,O,3,State,189-N,,
781960,41.73099,-72.71684,2021-01-21,A,B,3,State,529-E,New Britain Ave,New Britain east
782321,41.800876,-72.749853,2021-01-22,O,O,3,State,218-E,,
783477,41.726565,-72.759019,2021-01-22,A,B,3,State,71-S,New Britain Ave,New Britain west
782324,41.750992,-72.77367,2021-01-23,O,O,3,State,4-E,,
782817,41.805626,-72.750869,2021-01-25,O,O,3,State,218-W,,
783093,41.723622,-72.760136,2021-01-26,A,C,3,State,71-N,New Britain Ave,New Britain west
783685,41.80074,-72.73382,2021-01-26,O,O,3,State,185-E,,
783686,41.726428,-72.759615,2021-01-26,O,O,3,State,71-S,New Britain Ave,New Britain west
785832,41.73216,-72.73049,2021-01-29,O,O,3,State,529-E,New Britain Ave,New Britain east
788027,41.72298955,-72.76015,2021-01-29,O,O,3,State,71-N,,
785413,41.80461,-72.72786,2021-02-04,O,O,3,State,189-N,,
786205,41.732409,-72.735819,2021-02-06,O,O,3,State,173-N,New Britain Ave,New Britain middle
786034,41.732082,-72.739455,2021-02-07,O,O,3,State,173-N,New Britain Ave,New Britain middle
786035,41.731342,-72.728592,2021-02-07,O,O,3,State,529-E,New Britain Ave,New Britain east
787596,41.793924,-72.716696,2021-02-11,O,O,3,State,189-N,,
789310,41.805652,-72.750846,2021-02-11,O,O,3,State,218-W,,
791202,41.796339,-72.720313,2021-02-11,O,O,3,State,189-N,,
788293,41.805674,-72.750909,2021-02-12,A,B,3,State,218-W,,
788807,41.7262,-72.75951,2021-02-12,O,O,3,State,71-S,New Britain Ave,New Britain west
788307,41.721432,-72.76097,2021-02-13,O,O,3,State,71-N,New Britain Ave,New Britain west
788391,41.722542,-72.760489,2021-02-15,O,O,3,State,71-N,New Britain Ave,New Britain west
790006,41.73216,-72.73049,2021-02-18,O,O,3,State,529-E,New Britain Ave,New Britain east
791203,41.73134,-72.728515,2021-02-19,O,O,3,State,529-E,New Britain Ave,New Britain east
